"","Status","AGE","GENDER","CENTER_C","DOSAGE_DPPIV_C","Status","AGE","GENDER","CENTER_C","DOSAGE_DPPIV_C","Status","AGE","GENDER","CENTER_C","DOSAGE_DPPIV_C","Status","AGE","GENDER","CENTER_C","DOSAGE_DPPIV_C"
"X.23665","0.126702307010982","0.012717872765434","0.271797848557289","0.519429290772573","0.366452502115151","0.160686944498975","0.0242389794138959","0.376741246672361","0.547681078149481","0.497773819189449","0.0664220542918924","0.0908215750902411","Inf","Inf","0.0329799680518246","NS","OK_nc","NS","NS","NS"
"X.23666","7.81802993970292e-05","0.0952600671357464","1.01490636033322e-09","1.72220344998776e-10","0.00207387511968887","0.000162715745830933","0.14299547688408","9.12071477465024e-09","7.86878815364779e-10","0.00792062159153725","0.171773640630768","0.0608807650166478","Inf","Inf","0.112127978374326","OK_sd","NS","OK_sd","OK_sd","C: Status, CENTER_C"
"X.23680","0.359306277641518","2.50279078857319e-05","0.0491530046181139","5.34945526153289e-11","0.31037432666943","0.412852344419593","8.406651237856e-05","0.0895310433111148","2.62065371476539e-10","0.443812393351335","0.0398713148040715","0.153037137655391","Inf","Inf","0.0370416305198133","NS","OK_sd","C: AGE","OK_sd","NS"
"X.23739","0.00693411922581501","0.000194991378583139","6.3670772953306e-10","0.000721108578714582","0.00410667426016923","0.010903360126803","0.000552407725965177","6.12774743954867e-09","0.00129780416620118","0.0141103596409437","0.117421474153714","0.135450807174712","Inf","Inf","0.10453966580777","C: AGE, CENTER_C","OK_sd","OK_sd","OK_sd","AD"
"X.23780","0.000146865411301247","0.13599716977994","0.565294365699914","9.34451543078707e-10","0.796411053492019","0.000295691933435893","0.192840291945015","0.659024445236069","3.76276185150684e-09","0.854340791428727","-0.164585954628674","-0.0544164572252834","Inf","Inf","-0.00942356330383122","OK_sd","NS","NS","OK_sd","NS"
"X.23782","1.56787378367796e-10","3.54561477090541e-05","6.16037311888781e-07","0.0912050806154088","0.0137289177055478","5.99325274493235e-10","0.000116498771044035","3.92470719358251e-06","0.110406150218653","0.0374099223422255","-0.278262900540207","0.15019090575802","Inf","Inf","-0.0898307075022697","OK_sd","OK_sd","OK_sd","NS","C: Status, GENDER"
"X.23787","0.0356836823344844","6.84408035874764e-06","0.0392161504712169","6.96555213572084e-05","0.904094804161739","0.0495626990050105","2.58702424702522e-05","0.0740143479686249","0.000146093574160327","0.930722239458612","0.0913378589134087","-0.163213022673343","Inf","Inf","0.00440112728353628","C: CENTER_C","OK_sd","AD","OK_sd","NS"
"X.23974","0.000622248071024061","0.0754693250979496","5.63495302731446e-07","1.18654075439413e-07","0.0130843698377998","0.00114416074848191","0.115981737438185","3.65867524309365e-06","3.68452128996073e-07","0.0359422871860209","-0.148801675619881","0.0648620860043851","Inf","Inf","-0.0904546140115983","OK_sd","NS","OK_sd","OK_sd","C: Status, GENDER, CENTER_C"
"X.23997","0.0332186868068989","0.00138558185758656","0.402929442240421","0.0479998533879699","0.703273958845167","0.0463762942355575","0.00329288017643601","0.511482930888916","0.0608745804182011","0.794281733648716","-0.0912399135066716","0.116402882089139","Inf","Inf","0.0139126370043604","AD","OK_sd","NS","C: AGE","NS"
"X.24241","0.285507153981235","0.173038044882878","0.353278679914793","2.09912831208547e-13","0.0637192414131243","0.335730682801157","0.235755649504082","0.466341603739663","1.33108276612149e-12","0.130614819633851","0.0462528347660988","0.0497374902744395","Inf","Inf","-0.0676485676176522","NS","NS","NS","OK_nc","NS"
"X.24243","2.4287986785794e-14","0.366778084358366","0.000283177452781927","0.0428105420492021","0.000147289126945294","1.30271929123804e-13","0.450016148710943","0.000992950396447222","0.0547023592850916","0.000799485381059056","0.331582873115493","0.032957581959699","Inf","Inf","0.137978139679316","OK_sd","NS","OK_sd","C: Status","C: Status"
"X.24295","1.63063216830658e-31","0.583493644737068","1.32316534967945e-05","3.59589084744499e-17","1.1504018957922e-05","3.25407037116475e-30","0.662040866143981","6.48207718236466e-05","3.61453620739471e-16","8.77019872241585e-05","0.506859945602628","-0.0200253411500497","Inf","Inf","0.159212849616519","OK_sd","NS","OK_sd","OK_sd","C: Status"
"X.24309","0.140607479992906","0.823283773703997","0.0784729876027963","9.1305244765301e-08","0.590067753879695","0.176018773385954","0.869413292541886","0.132777860569819","2.88142365457008e-07","0.709789941516444","0.0640788987922579","-0.00815720254040651","Inf","Inf","0.0196765780744493","NS","NS","NS","OK_nc","NS"
"X.24328","0.776040037232524","0.0396593348205773","5.62120667869851e-30","0.0150562406837321","0.582954843897475","0.808201328107855","0.0670208186195808","4.01472498052309e-28","0.021461469125866","0.707575781009726","-0.0123787925591629","-0.075040301476094","Inf","Inf","0.0200540056199152","NS","OK_sd","OK_sd","OK_sd","NS"
"X.24337","4.70088729135743e-21","0.913106390836377","1.80105570289089e-06","1.421330242815e-06","0.000408108925024159","4.0891692656231e-20","0.933749338632225","1.05802276572422e-05","3.81519326726751e-06","0.00190966831468201","0.40946453999563","0.00398585400440952","Inf","Inf","0.128578781267602","OK_sd","NS","OK_sd","C: Status","C: Status"
"X.24344","0.268840875469929","1.60369063217457e-05","0.00784029343936629","3.92628971160145e-12","0.555708609934372","0.317784902450081","5.68200571243053e-05","0.0190326980272273","2.18359636829638e-11","0.680592584549587","0.043992556149088","0.156602189377896","Inf","Inf","0.0215202301166727","NS","OK_sd","OK_sd","OK_sd","NS"
"X.24352","9.75796478106828e-12","7.59477092448841e-05","0.00135233359031111","0.0615839118847786","1.65011270916415e-05","4.23052977888487e-11","0.000232119462714657","0.00395499284925038","0.0765426291323116","0.000122403238036866","0.262034100070069","0.143779942430063","Inf","Inf","0.156375971870585","OK_sd","OK_sd","OK_sd","C: DOSAGE_DPPIV_C","C: Status"
"X.24408","0.00152839651908461","0.00144905333363127","1.26647541354961e-18","0.277750122967744","0.207875881691423","0.00264883023805596","0.00343170222292781","2.86434522697804e-17","0.305187786937028","0.328008804017745","0.137824255803265","0.115935009977649","Inf","Inf","0.0459787990555507","OK_sd","OK_sd","OK_sd","NS","NS"
"X.24410","3.86777406967954e-25","0.0189665652645502","4.45648280316371e-05","8.12857865875518e-05","2.70358271232247e-16","4.90520505846274e-24","0.0348276442002634","0.000188393992644647","0.000169179160121638","4.11024098611071e-14","0.437039939123163","0.0855420866173541","Inf","Inf","0.292444182580868","OK_sd","C: Status, DOSAGE_DPPIV_C","OK_sd","OK_sd","OK_sd"
"X.24411","2.82259591288159e-13","0.270512778647786","8.00816523200069e-05","0.000260539158672354","3.17202482131278e-07","1.41861579769642e-12","0.34565521716106","0.000321025687444681","0.000497960053969556","3.64782854450969e-06","0.301852675039743","0.0402321758793804","Inf","Inf","0.18514307381655","OK_sd","NS","OK_sd","C: Status","OK_sd"
"X.24418","0.172406551568841","2.96704314806573e-18","0.435823983257069","0.00196335247167474","0.341903557493161","0.21268699134447","1.11841043109033e-16","0.543578258529267","0.00331376779112266","0.472467543297575","-0.0589706691178133","0.310357503830411","Inf","Inf","-0.034705207457152","NS","OK_sd","NS","OK_sd","NS"
"X.24422","0.0425487720117593","2.90789037097158e-19","0.00130400475004594","0.64796324878534","0.207226002500669","0.0584399631780944","1.40928829764587e-17","0.00383016113812196","0.673782474024296","0.32798100979109","0.0882036058978204","0.319118812847706","Inf","Inf","0.0460445253543638","C: AGE, GENDER","OK_sd","C: AGE","NS","NS"
"X.24425","0.00130364532285235","0.848067437667598","0.053893454393378","0.13662704518181","0.204423167506585","0.00228854683455451","0.889356656039359","0.0962281810681762","0.159692420595793","0.325589481580325","-0.130184514077769","0.00699793493918257","Inf","Inf","-0.0463297168918808","OK_sd","NS","C: Status","NS","NS"
"X.24456","1.15243804040692e-06","0.0719221846384966","0.000395899388457427","1.73938684184703e-08","0.013078495380086","2.91221307417539e-06","0.111159914071116","0.00132979076766517","6.09909029557213e-08","0.0359422871860209","0.211426461835196","0.0656634332185317","Inf","Inf","0.0904604239471341","OK_sd","NS","OK_sd","OK_sd","C: Status"
"X.24473","0.000258222987309305","0.0160050260189535","0.168689671936669","0.00958076774494827","0.736881682526155","0.000502018042662933","0.0298335443787361","0.250999873704012","0.0142555941117268","0.818973859782685","-0.15885991546558","0.0878162641188079","Inf","Inf","0.0122720895740096","OK_sd","OK_sd","NS","C: Status","NS"
"X.24475","4.7325892504378e-19","0.0201844224656075","1.99099941297959e-06","0.0283224324262416","0.0282210892530448","3.71221018083474e-18","0.0368644162662575","1.15460948863817e-05","0.0375940094325903","0.0685080824979997","-0.387811070844666","0.0846961624520624","Inf","Inf","-0.0800189876598291","OK_sd","C: CENTER_C, DOSAGE_DPPIV_C","OK_sd","OK_sd","C: Status, GENDER"
"X.24494","0.0171644686880396","4.20134191111568e-10","4.59853281410175e-05","0.000879159730304571","0.748360723989791","0.0253175913148584","3.70209154115842e-09","0.000193733182142033","0.00156219532422992","0.82900041016665","-0.103618706065834","0.225223053529858","Inf","Inf","0.0117175223295779","C: CENTER_C","OK_sd","OK_sd","OK_sd","NS"
"X.24518","5.93340915848897e-19","5.70885165714666e-08","0.000791654243107798","8.66635976822704e-05","5.18248903930832e-05","4.57479331140315e-18","3.45589232599238e-07","0.00245268220981114","0.000178999242092604","0.000327099424480995","0.375959676629472","0.19632471917767","Inf","Inf","0.147029472847715","OK_sd","OK_sd","OK_sd","OK_sd","C: Status"
"X.24519","2.5803450689528e-08","1.94057251583125e-06","3.41480219855594e-05","0.140733476611501","3.06569166953351e-07","7.93997337543979e-08","8.3071195709243e-06","0.000149480212369046","0.164068150998116","3.58082890899302e-06","0.24160118137229","0.172545378804476","Inf","Inf","0.185372030895989","OK_sd","OK_sd","OK_sd","NS","OK_sd"
"X.24544","0.177908095103696","5.80236302983889e-08","2.56837127106845e-14","0.000199011256231486","0.766533208006644","0.218678700231627","3.48398523517317e-07","3.87253312759987e-13","0.000388014762508802","0.837445330222421","0.0585939560149781","-0.196221818360816","Inf","Inf","0.0108450121648949","NS","OK_sd","OK_sd","OK_sd","NS"
"X.24546","0.309838081456089","2.46845774554934e-15","6.54717587882218e-10","7.87409925430032e-07","0.197420352093068","0.361211577779994","5.87666168545694e-14","6.25670258278993e-09","2.21224693335104e-06","0.316665978475524","0.044120638604052","-0.283180224755999","Inf","Inf","0.0470548966470848","NS","OK_sd","OK_sd","OK_sd","NS"
"X.24549","0.0246798938415735","0.228818510757392","0.0237897482358615","0.150765000875219","0.426385203787289","0.0352162102450213","0.301132472660852","0.0485453960241564","0.174265848541458","0.55903837829889","0.0959488272921109","-0.0439356662262785","Inf","Inf","0.0290471810005657","OK_sd","NS","OK_sd","NS","NS"
"X.24556","1.48984651890012e-08","2.17616830637516e-07","0.772281377979318","0.989202942445665","0.000507255677298739","4.6691032936431e-08","1.18122415670043e-06","0.831075202155381","0.990663020589497","0.0023333761155742","-0.246257355323333","0.18765766624178","Inf","Inf","-0.126490153139638","OK_sd","OK_sd","NS","NS","C: Status"
"X.24571","0.000237997246080795","0.381306337871977","0.987122766432194","3.02873834978574e-08","0.664661635532459","0.000465363491255964","0.466155586029075","0.99188479974505","1.03007467184442e-07","0.765658607315405","0.155115387223398","0.0319709254684066","Inf","Inf","0.015832960286369","C: CENTER_C","NS","NS","OK_sd","NS"
"X.24577","0.603192025530469","0.284410661989997","0.065029376906386","0.627387896151896","0.784686784783216","0.651697116755451","0.361371974082795","0.113571254133804","0.654896442367787","0.847786597890783","0.00285548531949038","0.039085895364378","Inf","Inf","0.00997953412680315","NS","NS","NS","NS","NS"
"X.24581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NS","NS","NS","NS","NS"
"X.24582","0.438900745071131","0.457008758079537","0.357213497838749","0.672082148135637","0.617538489080483","0.494674676961399","0.541152604462419","0.46970805868913","0.69725953747711","0.731238856616244","0.00213219616204691","0.0271630967902625","Inf","Inf","-0.0182379526911195","NS","NS","NS","NS","NS"
"X.24585","0.317569350035831","0.966408120926458","0.0353404847069631","0.0869859914739685","0.37646508562507","0.368123691603861","0.970707385868897","0.0678317365591923","0.105770600743885","0.509335115845684","-0.043435020756892","0.00153828381996676","Inf","Inf","-0.032297091780307","NS","NS","OK_nc","NS","NS"
"X.24588","1.00165987621815e-16","7.43034276185002e-05","1.40291416249723e-13","4.69695550439303e-05","7.19995017394037e-05","6.41156816994356e-16","0.000228121609226934","2.00395212474604e-12","0.00010021648772738","0.000430411118327625","0.361147317425995","0.143967918438423","Inf","Inf","0.144238019997942","OK_sd","OK_sd","OK_sd","C: Status","C: Status"
"X.24608","1.31288307921255e-06","0.612396251873802","0.0448247994381197","4.2728703691411e-08","0.435618997248857","3.28705228503953e-06","0.685661480027021","0.0830973399419786","1.42464007148021e-07","0.56894608206612","0.205994258892313","-0.0185050422501079","Inf","Inf","0.0284711412404403","OK_sd","NS","C: Status, CENTER_C","OK_sd","NS"
"X.24637","0.672465274028093","0.0400370301815488","0.0376598966430809","0.0479989749620814","0.526350035906234","0.715714021063625","0.0674072580103744","0.0715749016031663","0.0608745804182011","0.657325856445526","-0.0112637217747708","-0.0748979751780289","Inf","Inf","0.0231399599794381","NS","OK_sd","C: AGE","C: AGE","NS"
"X.24669","0.0510296248270649","0.950035118540716","0.167913522234454","2.9664971334737e-06","0.0733546014203112","0.0690400806483819","0.961148320350581","0.250394120518851","7.58104822998834e-06","0.146601169554289","-0.0752898807326317","-0.00228887727506708","Inf","Inf","-0.0653360304385546","C: CENTER_C","NS","NS","OK_sd","NS"
"X.24728","3.29155322679191e-13","1.51497626226812e-21","0.000325501322328076","0.437925310485791","5.07800218888372e-05","1.64820580396923e-12","1.14212377105436e-19","0.0011239320468173","0.465724644458635","0.000323514036165033","0.316672568505278","0.337947129118305","Inf","Inf","0.147200747883665","OK_sd","OK_sd","OK_sd","NS","C: Status"
"X.24736","4.53392039748331e-11","0.616927831456034","9.10719254294478e-05","0.00733089133734442","0.0105708341886988","1.8531716805376e-10","0.687673937457818","0.000360304964454113","0.0111524882788973","0.030009669443649","-0.254997099309108","0.0182696192875263","Inf","Inf","-0.0931807915053573","OK_sd","NS","OK_sd","C: Status","C: Status"
"X.24747","0.071463865056761","0.378768297352744","0.242154507359433","8.19270819746571e-06","0.182213848736828","0.0942434061049802","0.463470315155702","0.340875172704098","1.95386731528312e-05","0.29701316616568","-0.0778892011421942","-0.0321415998253477","Inf","Inf","-0.0486970083908198","OK_sd","NS","NS","OK_sd","NS"
"X.24748","0.000712266374688995","0.000157021857565869","0.00982961221292914","3.64048245038576e-08","0.0439717661554184","0.00129044789112546","0.000454325502594635","0.0228795605024783","1.22280561514195e-07","0.0974994880276188","0.14718180927769","-0.137405531051511","Inf","Inf","0.0734790604042585","C: CENTER_C","OK_sd","OK_sd","OK_sd","C: Status, CENTER_C"
"X.24757","0.0119726485694232","0.00094184095066044","0.00364058087170453","0.978704275123651","0.33510341451497","0.0182151991299657","0.00232801123869985","0.00961141681498646","0.9837790380317","0.466408620568203","-0.108817346884959","0.120368013998433","Inf","Inf","0.0351969409839555","OK_sd","OK_sd","OK_sd","NS","NS"
"X.24795","1.18448280475165e-06","0.0309625483346679","0.379850722758082","0.000131784163732116","0.392697677192884","2.97913342346926e-06","0.0543546935189448","0.490911838840683","0.000265722303394475","0.525533282002705","-0.208827141425633","0.0786867638612727","Inf","Inf","-0.0312133198570044","OK_sd","C: CENTER_C","NS","OK_sd","NS"
"X.24811","0.000249296779485017","1.55320080310748e-10","0.00806722385350967","4.69151226303531e-20","0.206548261546237","0.000486057082990183","1.48429119001187e-09","0.0193794198936149","6.30334865439497e-19","0.327819872418998","-0.155311278036873","0.230616647947689","Inf","Inf","-0.0461132286866103","C: CENTER_C","OK_sd","C: AGE","OK_sd","NS"
