"","Status","AGE","GENDER","CENTER_C","sitagliptin","Status","AGE","GENDER","CENTER_C","sitagliptin","Status","AGE","GENDER","CENTER_C","sitagliptin","Status","AGE","GENDER","CENTER_C","sitagliptin"
"X.22776","0.00081521430270961","0.396680349515446","0.865282504251523","0.000482350094769722","0.703111696983682","0.00143855111674505","0.477635522885945","0.893598446171474","0.000811089316731738","0.804487835418935","0.138649972163203","-0.0282073885973204","Inf","Inf","0.0126859933894186","OK_sd","NS","NS","OK_sd","NS"
"X.22834","1.04730059313245e-13","4.38294152433667e-07","6.76275184242172e-05","2.92506781022964e-05","0.000481949534998684","4.95187074871336e-13","1.67068866531597e-06","0.000236522016756863","5.80309505625968e-05","0.00323630262452408","0.302796177837365","0.166969069151545","Inf","Inf","0.115800732860155","OK_sd","OK_sd","OK_sd","OK_sd","C: Status, AGE, CENTER_C"
"X.23583","0.920569115767227","0.00351147641087222","0.0337675885617418","0.943371435638486","0.196483342506269","0.932247977683677","0.00687600792143376","0.0611783947640637","0.945461623457479","0.341659713854402","0.00380057491506935","0.0969364802361442","Inf","Inf","0.0429749818426125","NS","OK_sd","C: AGE","NS","NS"
"X.23587","3.89531591178178e-16","0.0252526470225375","4.10507654364782e-05","4.5816757522105e-06","0.186948104620357","2.22098474465877e-15","0.0418410769347782","0.000148153959301332","1.01923508127043e-05","0.330323669231542","0.337239953188733","0.0743772989185886","Inf","Inf","0.0439065556708529","OK_sd","C: Status","OK_sd","OK_sd","NS"
"X.23593","6.06969850722202e-14","5.88087281824943e-26","2.98647215774292e-08","0.00240697503975013","0.012260346254225","2.94618563964855e-13","3.62742927925658e-24","1.94838592214286e-07","0.00364538518855014","0.0442051588261354","0.310931339688455","0.340206222120489","Inf","Inf","0.0832249803970356","OK_sd","OK_sd","OK_sd","OK_sd","C: Status"
"X.23636","0.299641779554056","0.767960288167945","0.553170793751208","0.00651830208495775","0.400179654052215","0.348426645119841","0.819278389185457","0.64048870914709","0.00915666245267875","0.568037437812611","0.0223148853010351","-0.00982093046438136","Inf","Inf","-0.0279989868859726","NS","NS","NS","OK_nc","NS"
"X.23639","2.42868206004687e-11","9.31673946751328e-10","0.578015396532673","0.000123091556173866","0.582844008971048","9.18028288435542e-11","5.52088011240852e-09","0.661912989953449","0.000224811900037599","0.716412427693579","-0.276595502937066","0.201644071865368","Inf","Inf","-0.018280938165296","OK_sd","OK_sd","NS","OK_sd","NS"
"X.23641","9.10574062180604e-10","0.0154641945706332","3.61533523203545e-13","0.0496549090450448","0.0452796661874487","2.9918862043077e-09","0.0267664694290169","4.02131959825582e-12","0.0602536883850209","0.119541842444296","0.252178655425903","0.0804681135094503","Inf","Inf","0.0665684718697094","OK_sd","C: Status, GENDER","OK_sd","C: Status","NS"
"X.23644","0.0423689815469425","0.0400651253668685","0.94648935354686","0.193418226657042","0.707161431256728","0.0574372706885125","0.063737837189731","0.959929785323684","0.214610411752745","0.806715211152006","-0.0840841693840682","-0.0682613108500939","Inf","Inf","0.0125045238577751","AD","AD","NS","NS","NS"
"X.23648","3.32395353756737e-28","2.46496438301515e-07","2.8544074671281e-12","0.0407909561584474","4.45712043381499e-08","3.9222651743295e-27","9.83810784632811e-07","2.86920809843913e-11","0.0502298797704294","1.95106852538289e-06","0.456097394703055","0.170513603573597","Inf","Inf","0.180637239212654","OK_sd","OK_sd","OK_sd","C: Status","OK_sd"
"X.23654","1.66479299160472e-44","5.76700187103338e-11","0.720633404347734","6.68971058992223e-07","0.00035171793617318","5.37886688001811e-43","4.14064631692714e-10","0.780446552035016","1.62396015572888e-06","0.00252890072819537","0.579698453637531","0.215453732621752","Inf","Inf","0.118544800788559","OK_sd","OK_sd","NS","C: Status","C: Status"
"X.23655","0.064062459626146","2.09366256979132e-14","0.00235197217123259","4.8110116007268e-14","0.272625422123833","0.0844007356433788","2.47052183235376e-13","0.00571976028021976","2.74308518579255e-13","0.436084887289457","-0.0765511913012851","0.250406550308161","Inf","Inf","0.0365050267656397","C: CENTER_C","OK_sd","C: AGE","OK_sd","NS"
"X.23659","0.00666954454552978","1.03698466906206e-20","1.55391999024622e-05","5.02670052509387e-05","0.007038993461556","0.0103199224039725","2.75919254101415e-19","6.29453560228096e-05","9.62092046904425e-05","0.0285985452914117","0.112375444536603","0.303295806173608","Inf","Inf","0.089528411988101","C: AGE, CENTER_C","OK_sd","OK_sd","OK_sd","C: Status, AGE, GENDER"
"X.23662","7.59397946465493e-44","0.350283549485448","8.08708138539277e-08","2.6331029711238e-14","8.37055090117634e-09","2.2402239420732e-42","0.433699613733351","5.03402267888899e-07","1.55353075296304e-13","4.93862503169404e-07","0.566995784713622","0.0310839798190957","Inf","Inf","0.190011613744106","OK_sd","NS","OK_sd","OK_sd","C: Status"
"X.23665","0.125723094378307","0.00827982016695689","0.207146468922063","0.575122355269074","0.209105337493031","0.158408764225963","0.0151424743484643","0.288601394586488","0.594395305483727","0.357375243045395","0.0634281299353505","0.087723217250917","Inf","Inf","0.0417913460877443","NS","OK_nc","NS","NS","NS"
"X.23666","6.53023148082841e-06","0.00622082547363967","4.15758978494493e-10","8.54060451346296e-13","0.0103664489926091","1.48933178478725e-05","0.0116276310850262","3.3987044205845e-09","4.25722675709631e-12","0.0392940538630461","0.186745139922511","0.0908820327516875","Inf","Inf","0.0851718119745541","OK_sd","C: Status, GENDER","OK_sd","OK_sd","C: Status, CENTER_C"
"X.23680","0.0235656973245961","6.77356503280242e-07","0.0221787003351658","8.66004468541897e-15","0.642136355056207","0.0335205988149653","2.49098312994929e-06","0.0420342127860614","5.3175025511826e-14","0.76102972385264","0.093787281424335","0.164237878034141","Inf","Inf","0.0154680668004127","C: AGE","OK_sd","C: AGE","OK_sd","NS"
"X.23739","0.00522878741334751","3.63454575067244e-05","5.48804612860583e-10","0.00212778399853509","0.00460199466592117","0.00824095763056048","0.000101067184091445","4.45944826138809e-09","0.00326260213108715","0.0207456626399847","0.115676093304398","0.136814415107937","Inf","Inf","0.0941145903609653","C: AGE","OK_sd","OK_sd","OK_sd","C: Status, AGE, GENDER"
"X.23780","0.00135922206082949","0.153934497131047","0.245802775653253","4.31316477829871e-10","0.0473480691877946","0.0023406907824183","0.210786188301545","0.333221145416048","1.57337758176112e-09","0.123002681350969","-0.132287275743356","-0.0474331057557002","Inf","Inf","-0.0659422890457462","OK_sd","NS","NS","OK_sd","NS"
"X.23782","3.37834015064457e-11","4.43043675977335e-06","2.60018102286475e-08","0.421303774267671","0.119079904681882","1.25257037825811e-10","1.38209257080746e-05","1.72119299903778e-07","0.444218509464824","0.2482203235842","-0.274584436390079","0.15190361154766","Inf","Inf","-0.0518479944411515","OK_sd","OK_sd","OK_sd","NS","NS"
"X.23787","0.00197549131661678","1.02319151049511e-05","0.076503344220069","3.45729632109337e-07","0.356865905529095","0.00331364859907166","3.07183822951741e-05","0.123884293683334","8.72035521881728e-07","0.527945825220998","0.128140161112563","-0.146081378121012","Inf","Inf","0.0306620027573965","OK_sd","OK_sd","NS","OK_sd","NS"
"X.23974","1.07722986109457e-07","0.714610019637047","1.5194035481733e-09","1.02397427237677e-11","0.0448330353036409","2.91776631038987e-07","0.772074678859453","1.16487605359953e-08","4.43940283583153e-11","0.118593428668695","-0.220064081442514","0.012171712846987","Inf","Inf","-0.0667068336590196","OK_sd","NS","OK_sd","OK_sd","NS"
"X.23997","0.0129957324389896","0.000528282375751881","0.383828503303784","0.170277311119906","0.429720969838932","0.0192314164882322","0.00118102007231516","0.478727278477237","0.189865498101653","0.594425439420418","-0.101218001886085","0.114989969807013","Inf","Inf","0.026281282367463","OK_sd","OK_sd","NS","NS","NS"
"X.24241","0.858504658062602","0.124211868822652","0.635971155365593","5.70763981000049e-18","0.0145349782879116","0.878575279782015","0.174239872138598","0.708257221960104","4.84079201385666e-17","0.0500608262352692","0.00735686773544819","0.0511399060558317","Inf","Inf","-0.0812114562011829","NS","NS","NS","OK_sd","C: CENTER_C"
"X.24243","1.49894988084455e-13","0.779625585984527","0.000178094863091217","0.0286559185439673","0.0020119379345383","6.88636936215364e-13","0.829766211906669","0.00056864642168184","0.0363761285913598","0.0104605355447068","0.305954802131503","0.00931376995098467","Inf","Inf","0.102535048677479","OK_sd","NS","OK_sd","C: Status","C: Status, GENDER"
"X.24295","7.21010398008098e-33","0.410536001982052","2.58752712151035e-05","6.47761652985825e-12","0.00128458608218109","1.15107189423175e-31","0.492135472340676","9.72652161742256e-05","2.93004187700588e-11","0.00723312578223957","0.493722518264347","-0.0273885303112432","Inf","Inf","0.106857659510234","OK_sd","NS","OK_sd","OK_sd","C: Status"
"X.24309","0.112994975812068","0.90348752119227","0.0910852966532028","3.86011410457854e-08","0.385730683633752","0.143302973997174","0.928385281942172","0.143724125067903","1.08450824842921e-07","0.554552997275041","0.0656437117244044","0.00403627933824245","Inf","Inf","-0.0288667661707831","NS","NS","NS","OK_nc","NS"
"X.24328","0.903823626768777","0.0252889169064684","1.63590816506544e-35","0.00252443577110855","0.618467424257481","0.919406792747549","0.0418500734659483","1.11710377902914e-33","0.00379784849378526","0.741423819915717","0.00501062343062958","-0.0743588933823474","Inf","Inf","0.0165766368851387","NS","OK_sd","OK_sd","OK_sd","NS"
"X.24337","2.14434072792478e-21","0.474339179894679","1.29511058738709e-06","0.000486195035299065","0.0104896240389267","1.71168845164348e-20","0.554417112073281","6.43760097833068e-06","0.000815533575897195","0.0396501944869737","0.393407792030723","0.0238114617451515","Inf","Inf","0.085035968070679","OK_sd","NS","OK_sd","C: Status","C: Status, GENDER, CENTER_C"
"X.24344","0.0316488571460659","2.99243044728445e-06","0.000198655801642642","1.18494778279717e-15","0.511416285442108","0.0438687427448533","9.62257847622037e-06","0.000625466178257692","7.88222618262628e-15","0.664743198606265","0.0824991762580528","0.154560169098423","Inf","Inf","0.0218548510092426","C: AGE, GENDER","OK_sd","OK_sd","OK_sd","NS"
"X.24352","4.57620008290449e-12","2.06947427631796e-05","0.000229521311127624","0.0334807521218445","4.60882893790476e-05","1.85925254865311e-11","5.91216124834415e-05","0.000709477036902472","0.0420290292593367","0.00048860788037006","0.255803119993637","0.141003405366334","Inf","Inf","0.135011165080312","OK_sd","OK_sd","OK_sd","C: Status, sitagliptin","OK_sd"
"X.24408","0.0300524291587082","0.000777123264104335","2.14365680482993e-19","0.0861787713761219","0.465072842587997","0.0418697601317937","0.00167389884030093","4.2158583828322e-18","0.100554250006361","0.622390382043305","0.0898617249724473","0.111522801428892","Inf","Inf","0.0243132956021665","C: AGE, GENDER","OK_sd","OK_sd","NS","NS"
"X.24410","1.98106560847465e-24","0.0345107866021749","4.02385305382021e-05","3.1282730715367e-06","4.15347245178443e-13","1.93403311561159e-23","0.0555529506751499","0.000145609829174241","7.08692246757145e-06","1.87875403902382e-10","0.411143808301046","0.0702837027968481","Inf","Inf","0.237874577068599","OK_sd","C: Status, GENDER","OK_sd","OK_sd","OK_sd"
"X.24411","1.09875490632634e-12","0.134587797035819","5.34563953939219e-06","0.000215540389203718","6.55923554709121e-06","4.68871197448065e-12","0.18617292617493","2.39407024916013e-05","0.000381340688591194","9.78118971143161e-05","0.280776703441537","0.049775087149717","Inf","Inf","0.14920153630178","OK_sd","NS","OK_sd","C: Status","OK_sd"
"X.24418","0.829212735747926","9.73114244144182e-21","0.785509467563531","0.000132827881477021","0.40204975683948","0.854592510822447","2.69493067204828e-19","0.833413876062323","0.000240329913552424","0.569500542830036","-0.00889073205094704","0.303504257809823","Inf","Inf","-0.0278880610524142","NS","OK_sd","NS","OK_sd","NS"
"X.24422","0.00123860844833922","5.95198527997163e-25","1.61798895433443e-05","0.044855522942581","0.541595966335945","0.00214660493537206","3.2307376099686e-23","6.52267960808026e-05","0.054836887056831","0.693345024828186","0.133787054185177","0.333517397610684","Inf","Inf","0.0203164128172607","C: AGE","OK_sd","OK_sd","C: AGE","NS"
"X.24425","5.99630396661097e-05","0.953595525030336","0.0363727661859776","0.0217665287273213","0.161669449849936","0.000121993770355189","0.962103440495291","0.0650300971203842","0.0281306471266429","0.300088428837756","-0.153738652244555","0.00193704991257845","Inf","Inf","-0.0465593693434619","OK_sd","NS","C: Status","C: Status","NS"
"X.24456","0.000198333773552683","0.0299636244338089","6.0354157439133e-06","2.99895777174271e-10","0.0144304215631107","0.000374845307396922","0.048988720911661","2.67385938924063e-05","1.1149549852753e-09","0.0499542909722989","0.15406814902344","0.0721578752711724","Inf","Inf","0.0812976963978816","OK_sd","C: Status, GENDER, sitagliptin","OK_sd","OK_sd","C: Status, GENDER"
"X.24473","0.00142505443516766","0.00185204971912311","0.125781193023202","0.00460232023509622","0.886568592740338","0.0024385862150347","0.00377929544187979","0.188810928022661","0.00658792042091306","0.932653279439654","-0.13208276050129","0.103344794976524","Inf","Inf","-0.00474829873641206","OK_sd","OK_sd","NS","C: Status","NS"
"X.24475","1.12564996563493e-18","0.00299085222952015","3.71316316468282e-08","0.0433052713634899","0.16028480692017","7.5246650412148e-18","0.00596850952273359","2.41089110740411e-07","0.0530372321662959","0.298996560794616","-0.36538920386761","0.0985779480330949","Inf","Inf","-0.0467134208810089","OK_sd","AD","OK_sd","C: GENDER","NS"
"X.24494","0.233760921150601","2.1892029251095e-14","1.06485578830975e-07","5.78580964192212e-06","0.550403700850255","0.277813867019531","2.56098997359793e-13","6.50905092223573e-07","1.27044396182659e-05","0.698788668506947","-0.049316578232761","0.250224424050703","Inf","Inf","0.0198756229560265","NS","OK_sd","OK_sd","OK_sd","NS"
"X.24518","3.00385562813021e-20","1.63203990462182e-09","0.000646191491564946","5.80636487700625e-05","9.43909674690402e-06","2.23968796009489e-19","9.42416234285876e-09","0.00183065105230403","0.000110508234755925","0.000136264407293072","0.372132525876859","0.198740473619728","Inf","Inf","0.146652071589947","OK_sd","OK_sd","OK_sd","OK_sd","OK_sd"
"X.24519","9.780015351131e-12","8.79201780850038e-13","2.09032336495612e-06","0.000598169497792023","0.000119090927524435","3.82463424538466e-11","8.06132984198312e-12","1.01306028794481e-05","0.000997194113641001","0.00105625090621345","0.281566359515072","0.234614407603373","Inf","Inf","0.127564911773115","OK_sd","OK_sd","OK_sd","OK_sd","OK_sd"
"X.24544","0.0190311438293867","5.86066804567898e-07","1.03108104057359e-15","1.44970566628759e-07","0.416814088816995","0.0275029416149922","2.19694103259292e-06","1.48848614048762e-14","3.81990405660633e-07","0.582853943458772","0.0971333780237011","-0.16515110342997","Inf","Inf","0.0270229116882712","C: GENDER, CENTER_C","OK_sd","OK_sd","OK_sd","NS"
"X.24546","0.134908374972098","3.07242705888844e-16","4.75998265447389e-11","2.99059573569182e-09","0.130470394515181","0.168884377156031","4.63253724323512e-15","4.22176239354319e-10","9.89814247154585e-09","0.263298747253147","0.0618715417040665","-0.267017734644258","Inf","Inf","0.0503065728420826","NS","OK_sd","OK_sd","OK_sd","NS"
"X.24549","0.00347430344840172","0.543666822254773","0.0171876949523587","0.0772961116777999","0.182161916173468","0.00564626320895944","0.61530932260194","0.033319574357644","0.0907668552831523","0.324401207673748","0.118999465987979","-0.0202124577152298","Inf","Inf","0.0443874037165048","OK_sd","NS","OK_sd","C: Status, GENDER","NS"
"X.24556","5.10591707897705e-10","6.44096556385005e-08","0.42500493832224","0.783040427039673","0.0272751723240676","1.7192877112089e-09","2.90378414290516e-07","0.518177629203306","0.792383191269826","0.0816418331953863","-0.257461965845955","0.178506533306056","Inf","Inf","-0.0733841409723448","OK_sd","OK_sd","NS","NS","C: Status"
