"","Status","AGE","GENDER","CENTER_C","GLYCATHB","Status","AGE","GENDER","CENTER_C","GLYCATHB","Status","AGE","GENDER","CENTER_C","GLYCATHB","Status","AGE","GENDER","CENTER_C","GLYCATHB"
"X.11372","0.0396318221879489","1.19369957883879e-22","0.378528895982759","5.68271458158133e-08","0.00104421694025127","0.0543785467229996","5.22532364027173e-21","0.475174571552825","1.56736660309062e-07","0.00198459718196214","0.0857146165916816","-0.318715922860903","Inf","Inf","0.109224109732023","C: CENTER_C, GLYCATHB","OK_sd","NS","OK_sd","C: CENTER_C"
"X.11378","1.57196216699936e-15","7.81493057991382e-06","0.050216640133795","6.48100362526526e-45","1.11009810621428e-23","8.46489151038942e-15","2.3831147858299e-05","0.0866971764141983","2.66506724832878e-43","1.50640313013278e-22","0.332047874650407","-0.148550765546149","Inf","Inf","0.326015652291666","OK_sd","C: CENTER_C","C: Status, GLYCATHB","OK_sd","OK_sd"
"X.11381","0.000535184012013955","0.420636217742932","0.145760943375179","4.30766748817476e-53","0.0108024633559898","0.000972215132935659","0.498518207403632","0.213835243416343","2.08768027909041e-51","0.017876759480583","-0.144237728791379","0.0269064204705516","Inf","Inf","-0.085026410148593","C: CENTER_C","NS","NS","OK_sd","C: Status"
"X.11407","4.64259259300561e-10","0.0529863191013522","0.405884572413994","3.42613900678894e-74","1.70317046766978e-09","1.57894690443825e-09","0.0820804052745833","0.502083286021687","3.32090759443756e-72","6.66052543120431e-09","0.259500524027076","-0.064595393973517","Inf","Inf","0.199276543969579","C: CENTER_C","C: CENTER_C","NS","OK_sd","C: Status, CENTER_C"
"X.11444","1.90429005443123e-30","4.39189845308794e-11","8.51947685498721e-17","1.8390262775742e-05","1.28092260515442e-14","2.69179333735748e-29","3.20419688217222e-10","1.39288314364068e-15","3.79264233840151e-05","8.86842844487012e-14","0.47772161133983","0.2175814378791","Inf","Inf","0.253354689093825","OK_sd","OK_sd","OK_sd","OK_sd","OK_sd"
"X.11470","0.0241361620849773","0.00487686731476612","1.68671676164478e-10","0.00428484143467264","1.99911271628859e-05","0.0343680713004346","0.00925581670788478","1.45788193984202e-09","0.00620547473516625","4.80992190780782e-05","-0.0939369198788658","0.0938629268412535","Inf","Inf","-0.14180229770833","C: CENTER_C, GLYCATHB","C: GENDER, CENTER_C","OK_sd","C: GLYCATHB","OK_sd"
"X.11478","0.283713823639074","0.00291158482088422","0.432530257733227","4.74285430674104e-40","0.00056605885430365","0.332756835504083","0.00575112169132444","0.525990379480421","1.6090133235619e-38","0.00112465866074678","-0.0446610037000365","0.0992340880188001","Inf","Inf","-0.114819713191518","NS","C: CENTER_C","NS","OK_sd","C: CENTER_C"
"X.11483","3.6796123750712e-07","0.121385995849794","0.638544741872492","0.802245502044366","3.93985193701868e-06","9.54729252958243e-07","0.170438145061234","0.709668480524957","0.810608448454359","1.0222522138689e-05","-0.211735890353849","-0.0517276483201768","Inf","Inf","-0.153291406729804","OK_sd","NS","NS","NS","C: Status"
"X.11787","2.76969657937684e-12","1.79699256163932e-13","2.52504257077214e-07","0.0444572800101223","7.90775409421749e-09","1.16002415376987e-11","1.82067564914779e-12","1.45189947819398e-06","0.0542522742569568","2.89240493419222e-08","0.291133230265024","0.24237437219981","Inf","Inf","0.19105089335585","OK_sd","OK_sd","OK_sd","C: Status, GLYCATHB","C: Status"
"X.11795","0.864241610959676","1.46290927668266e-06","0.00014364706469462","6.86382638336319e-06","0.0410517841876081","0.883007747826242","5.03849717882836e-06","0.000475436748269756","1.50471928953535e-05","0.0597717501529874","0.00712792630036879","0.159907351568565","Inf","Inf","-0.0681916244045287","NS","OK_sd","OK_sd","OK_sd","C: CENTER_C"
"X.11843","0.000112181908092735","3.83326298341716e-09","0.14766320006525","8.15092490415726e-09","0.00042602223484465","0.000222885577279417","2.05602287292375e-08","0.216391968130178","2.5195455797133e-08","0.00086285398908088","-0.160618641467044","0.194974838754771","Inf","Inf","-0.117334981851596","OK_sd","OK_sd","NS","OK_sd","C: Status, CENTER_C"
"X.11847","1.27064808731658e-07","0.100754556633737","0.621440089342824","0.000264978853878479","4.37307505115221e-05","3.46935503921248e-07","0.144223558388166","0.697513814092814","0.000464568869138368","0.000101440390502796","-0.219714998755074","-0.0548029421449121","Inf","Inf","-0.135935115924656","OK_sd","NS","NS","OK_sd","C: Status"
"X.11849","0.000481561061147751","0.410667878870721","0.0344191378225873","0.0112275105891181","0.00604025651071233","0.000879513270494615","0.491425318895563","0.0619453183358766","0.0152662643982297","0.0103492778851473","-0.145297363651629","-0.027487583665481","Inf","Inf","-0.0915564892728814","OK_sd","NS","C: Status, GLYCATHB","OK_sd","C: Status"
"X.11850","1.86581617235744e-07","2.53093478812471e-11","0.318758983509199","2.40328946302265e-11","3.21820103225872e-06","5.04365048981882e-07","1.9187030768074e-10","0.413226513793146","1.02878984268825e-10","8.4144485564067e-06","-0.217086177844946","0.220201410213632","Inf","Inf","-0.154664883891688","OK_sd","OK_sd","NS","OK_sd","C: Status, CENTER_C"
"X.11852","0.395181676673211","0.000244109178992037","5.14021920925649e-05","1.86282729934028e-30","0.00244135088698177","0.446884612704623","0.000591879341205737","0.000185020622465811","3.998667489614e-29","0.00435377520882878","-0.0354195980335956","0.122126445198567","Inf","Inf","-0.101011611991565","NS","OK_sd","OK_sd","OK_sd","C: CENTER_C"
"X.11858","4.77095823414118e-06","0.0134408187360761","0.0643241297058884","0.000113919824478411","0.00180590632303112","1.12987614724775e-05","0.0236258951099162","0.107497344840998","0.000209187011931263","0.00330717257807454","-0.185991974568763","-0.0824617270313856","Inf","Inf","-0.103992314834205","OK_sd","C: Status","NS","OK_sd","C: Status"
"X.11880","1.34981410729886e-11","1.09576135797468e-17","0.528452919229099","8.40854142682544e-17","6.55302924435809e-14","5.23342212458445e-11","2.00938940915086e-16","0.62033789912966","6.33910595344562e-16","4.19455692669525e-13","0.281729694674611","-0.280403105327969","Inf","Inf","0.246631607525261","OK_sd","OK_sd","NS","OK_sd","OK_sd"
"X.11979","7.34624589809141e-10","0.00226253655168807","0.091076890843106","1.23037035398693e-05","7.09253026239285e-05","2.46144584782964e-09","0.00453509911468347","0.144123822949633","2.58854662071358e-05","0.000159611336087348","0.241625699909091","0.10177083262893","Inf","Inf","0.132187970558797","OK_sd","C: Status","NS","OK_sd","C: Status, CENTER_C"
"X.12007","1.96817562905481e-05","0.00649455056836026","0.0163230516138637","0.400214095321727","0.000116918072900183","4.28702139426546e-05","0.0120233357725305","0.0320555441968351","0.423958257105061","0.000255487640781882","0.169894789260051","0.0907634712069938","Inf","Inf","0.128207268618001","OK_sd","OK_sd","C: Status, AGE","NS","C: Status"
"X.12013","3.96463415136274e-05","2.3902274056919e-06","0.917161405004117","2.6660530148692e-07","0.000495152536433902","8.27693622061422e-05","7.79696776327862e-06","0.940752804915253","6.82610177580662e-07","0.000988510071494387","-0.169668965437374","0.156662786657345","Inf","Inf","-0.116010299328227","OK_sd","OK_sd","NS","OK_sd","C: Status, CENTER_C"
"X.12015","0.322055345580851","0.00169323511233074","0.000100532077096013","1.27403709737379e-05","0.170173693676776","0.372067656243882","0.00346042175818196","0.000339358280147488","2.6680066992843e-05","0.21622256771478","-0.0399823973225401","0.104619555845377","Inf","Inf","-0.0458121943296158","NS","C: CENTER_C","OK_sd","OK_sd","NS"
"X.12026","0.00501647492224945","2.30531548445725e-11","0.000311179519224903","0.0953140741226959","0.414391818580054","0.00799924379493831","1.75747927663398e-10","0.000938379127973763","0.110737327555221","0.476954790341928","0.11688988482985","0.220641981985864","Inf","Inf","0.0272695110139107","C: AGE","OK_sd","OK_sd","NS","NS"
"X.12096","6.61493769611615e-28","1.71598979299121e-11","0.867357937703642","3.58012471796607e-07","1.63213575098938e-17","7.94377916250409e-27","1.33062751376518e-10","0.901919326792216","8.98009102085019e-07","1.33422181571843e-16","0.455753006641537","0.222028909541666","Inf","Inf","0.278956009913507","OK_sd","OK_sd","NS","C: Status","C: Status"
"X.12100","2.25339512635372e-06","1.3636581114801e-12","0.808585264308111","0.00437735250128689","4.89161138045375e-05","5.54965006617422e-06","1.21742372189375e-11","0.851241430307298","0.00632942074180219","0.000112126970325604","0.197005228690048","0.233565819474043","Inf","Inf","0.13507551789505","OK_sd","OK_sd","NS","C: Status","C: Status"
"X.12101","2.14598966590111e-05","2.09958130218948e-26","0.000426347767407536","5.06769104996805e-26","0.00814368636043613","4.6519296751243e-05","1.58285101503951e-24","0.00125228121292646","7.81460994864391e-25","0.0137621200387445","0.177005344497137","0.344386714930183","Inf","Inf","0.0882505491286376","OK_sd","OK_sd","OK_sd","OK_sd","C: AGE, GENDER"
"X.12104","1.2392273643648e-10","0.528144349807392","9.13483930221237e-05","2.46456628191082e-30","1.30294979391511e-10","4.39068285494265e-10","0.601251579436771","0.000311456706861864","5.06729764326209e-29","5.81612786296974e-10","0.26803550645335","0.0210784649408404","Inf","Inf","0.212312085106838","OK_sd","NS","OK_sd","OK_sd","C: Status, CENTER_C"
"X.12111","0.0413821301447419","0.00544128814542308","0.0270050797625375","1.23610005844155e-07","0.0146740045264717","0.0567227783903179","0.0101986574769877","0.0502687150037907","3.27614800645542e-07","0.0234542098261745","-0.0792120485694929","0.0926884014384148","Inf","Inf","-0.081412925340899","C: GENDER","OK_sd","C: GLYCATHB","OK_sd","AD"
"X.12112","0.0844379150967062","0.572761837262781","0.226929790557643","7.09928629187666e-13","0.236131979171523","0.110175241140606","0.64394185017862","0.312950940840164","3.67699675499108e-12","0.291036417561995","0.0718814598641583","0.0188451235459255","Inf","Inf","-0.0395739316201799","NS","NS","NS","OK_nc","NS"
"X.12117","1.24722261518657e-34","2.12805357293841e-29","0.0404749938200894","7.45512651938595e-08","1.42870634957358e-20","2.38377618141996e-33","2.22136053729032e-27","0.0717968191030866","2.02865735226037e-07","1.42555479144952e-19","0.511184069576899","0.3632638359592","Inf","Inf","0.303365544899121","OK_sd","OK_sd","C: Status, AGE, GLYCATHB","OK_sd","C: Status"
"X.12126","2.95094541073541e-07","6.52908944666764e-13","0.727186229635775","1.79204459954867e-11","2.1752561766856e-05","7.77559790751058e-07","6.06847560214245e-12","0.783316263897608","7.81930714336832e-11","5.21523433173561e-05","-0.206501409951303","0.236807953736284","Inf","Inf","-0.14118049425316","OK_sd","OK_sd","NS","OK_sd","C: Status, CENTER_C"
"X.12127","1.91969089578025e-11","4.85427583516811e-05","0.00181277023472232","1.0879684670131e-05","1.34375700359176e-05","7.31747344262302e-11","0.000131745046166463","0.00453861477586382","2.30323433656284e-05","3.30939791991655e-05","0.279152986954331","0.13513445732273","Inf","Inf","0.14469316618044","OK_sd","C: Status","OK_sd","OK_sd","C: Status"
"X.12193","0.213602222184106","4.22542390137052e-06","0.120665923019529","0.000695108919258608","0.160548523985075","0.256738897700471","1.32422638202305e-05","0.182749617787389","0.00115172503471787","0.205145336203151","-0.0509609093172593","0.152813575809177","Inf","Inf","-0.0468659094624905","NS","OK_sd","NS","OK_sd","NS"
"X.12216","1.05123185162405e-08","9.65984763684558e-16","0.458574859464609","1.6013349307749e-08","2.04633190919103e-07","3.13521235748094e-08","1.36545971283328e-14","0.554128303021794","4.73422984980726e-08","6.14352301055803e-07","-0.238365730366356","0.263614122647094","Inf","Inf","-0.172303858054159","OK_sd","OK_sd","NS","OK_sd","C: Status"
"X.12221","0.00209253841537497","3.16517815024548e-08","0.0494852893902","0.000112681907550464","0.0340208669502647","0.00348414064989427","1.50063743298959e-07","0.085652471559313","0.000207194239222194","0.0507322158807793","-0.124515781610992","0.183295861557186","Inf","Inf","-0.0707493385129347","OK_sd","OK_sd","C: AGE","OK_sd","C: Status, CENTER_C"
"X.12261","0.00707731046038661","1.71980329515369e-09","0.329186248311553","9.43812888327208e-08","0.0142696841524478","0.0109383944131488","9.84714376170277e-09","0.423819486678157","2.52954446305361e-07","0.0228618198286561","-0.10519336888611","0.199225576444869","Inf","Inf","-0.0817479418244538","C: CENTER_C","OK_sd","NS","OK_sd","C: CENTER_C"
"X.12283","1.14011790814971e-09","0.00970278426458197","0.657807796637705","2.78439614040704e-05","9.76816038511839e-06","3.72804819604615e-09","0.0175088806476566","0.726701130878609","5.57289905978223e-05","2.44739684226789e-05","-0.253588572156502","0.0862633584795438","Inf","Inf","-0.146974767799297","OK_sd","C: CENTER_C","NS","OK_sd","C: Status"
"X.12306","3.13915993743381e-21","0.216795569869963","0.727304966502594","0.0478048629575557","3.77355358161575e-15","2.53561906851052e-20","0.284793405918238","0.783316263897608","0.0582326741772021","2.72378309055988e-14","-0.392643933735184","0.0412555323190623","Inf","Inf","-0.258262115610811","OK_sd","NS","NS","C: Status","C: Status"
"X.12407","0.765190109819438","0.000518464421564028","0.218685902961033","0.0437524432789066","0.812180747059089","0.797513808774944","0.00117064262905555","0.303742856006265","0.0534402029968283","0.841320056304721","-0.0124318909560455","0.115602279817382","Inf","Inf","0.00794020558303972","NS","OK_sd","NS","OK_sd","NS"
"X.12410","0.792221582284143","1.1063305326129e-12","0.935981199338948","0.00585400060848082","0.632763123880636","0.82076424794158","1.00086035517047e-11","0.950741285292282","0.0082405382009424","0.684590061112138","-0.0109553505770088","0.234491329000421","Inf","Inf","0.0159669960961577","NS","OK_sd","NS","OK_sd","NS"
"X.12411","5.47158831058385e-05","3.79955333238953e-21","3.11340039127499e-08","0.473718412792736","0.000737124120723788","0.000112841114551099","1.15376622668069e-19","2.08122380835476e-07","0.497166191925556","0.00144340177752118","0.168065037260931","0.307705965630059","Inf","Inf","0.112437325591605","OK_sd","OK_sd","OK_sd","NS","C: Status, AGE, GENDER"
"X.12456","3.65544509829166e-64","0.020033998374386","0.0614640888509567","1.41106906135701e-10","1.50400797688958e-57","4.96043899838179e-62","0.0341105844341804","0.103098601447155","5.47091633217561e-10","1.13385490257731e-55","0.704332922218169","0.0776009971132875","Inf","Inf","0.498364449353681","OK_sd","C: Status, GLYCATHB","NS","C: Status","OK_sd"
"X.12462","0.193988034363937","0.0366473492881851","0.0305414164675876","4.08642294514611e-106","0.041293780446793","0.235037288064163","0.0587830413523252","0.0560821409289803","1.10905518731265e-103","0.0600596570914234","-0.0541108621258707","-0.069745444901609","Inf","Inf","0.0681104193833631","NS","C: GENDER, CENTER_C, GLYCATHB","AD","OK_sd","C: CENTER_C"
"X.12544","2.34993307082828e-09","5.5312952431334e-07","0.0103127469717912","4.95802712716298e-68","1.37350346715219e-13","7.55653833439331e-09","2.08499101248112e-06","0.021463800062455","4.48536187437344e-66","8.58914380150009e-13","-0.24875362620946","0.166151262708072","Inf","Inf","-0.243516500405033","OK_sd","OK_sd","C: AGE","OK_sd","C: CENTER_C"
"X.12680","0.219246364488445","0.0020476240009153","0.487101109042592","1.70557810370393e-10","0.000674125826574122","0.263056867029903","0.00412871585325715","0.58234533415027","6.57519740547226e-10","0.00132622550313674","0.0511809427855079","0.102759582288276","Inf","Inf","0.113248413895564","NS","OK_sd","NS","OK_sd","C: CENTER_C"
"X.12707","2.37819769512548e-05","1.19359519914429e-07","0.283310281662924","0.0697469272575081","0.00334818000048105","5.13887622975362e-05","5.07745669353855e-07","0.376046964932443","0.0823730028620005","0.00589740546058326","-0.176015193890018","0.17554962477063","Inf","Inf","-0.0978042751834628","OK_sd","OK_sd","NS","OK_sd","C: Status"
"X.12713","0.000254625012882117","6.39879269237646e-22","0.220533072396894","0.0628448318804774","0.0237581166526334","0.000478568064378161","2.41198935654302e-20","0.305995275299167","0.0746763895462416","0.0365530207456049","0.150207584206229","0.313431470106114","Inf","Inf","0.0754486870140369","C: AGE","OK_sd","NS","C: Status","C: AGE, CENTER_C"
"X.12714","8.00873757247316e-08","0.180528318651445","0.094876693411954","0.00114855497009671","9.21812808314279e-06","2.21341280770796e-07","0.242791802190299","0.14884124041621","0.00182932992302962","2.32509290126855e-05","0.198528091904505","0.0447272854435676","Inf","Inf","0.147385747339029","OK_sd","NS","NS","OK_sd","C: Status"
"X.12718","1.78584242712493e-14","9.66066113341206e-08","0.0909118755780319","0.0520838772125371","1.15275928873716e-10","9.00887796880492e-14","4.2162017136179e-07","0.14412081210209","0.0628247301132559","5.19699121201436e-10","0.306257636029901","0.176806730715345","Inf","Inf","0.212912396520523","OK_sd","OK_sd","NS","OK_sd","C: Status"
